p	max	100	2500
a	67	8	358
a	38	76	271
a	28	82	438
a	53	86	237
a	93	63	304
a	44	50	599
a	51	96	110
a	17	80	664
a	73	51	230
a	19	75	200
a	94	70	881
a	81	51	395
a	49	10	357
a	88	27	179
a	74	18	37
a	55	20	860
a	23	79	940
a	84	79	866
a	85	71	633
a	4	51	675
a	65	59	503
a	46	7	836
a	85	40	42
a	90	37	636
a	58	10	581
a	27	99	792
a	48	44	240
a	15	23	659
a	17	73	577
a	19	80	588
a	76	39	186
a	24	5	46
a	98	20	588
a	27	16	528
a	34	98	216
a	6	4	661
a	81	69	60
a	32	52	229
a	70	97	576
a	57	44	368
a	65	60	146
a	68	31	787
a	16	45	609
a	80	10	724
a	61	40	79
a	83	7	311
a	48	35	340
a	12	57	278
a	52	96	320
a	15	28	770
a	41	68	565
a	45	63	870
a	66	68	332
a	99	20	471
a	64	18	602
a	82	68	10
a	85	73	292
a	53	48	745
a	1	42	922
a	57	53	517
a	40	27	644
a	8	36	754
a	65	53	309
a	46	17	182
a	11	81	276
a	73	85	627
a	36	47	667
a	93	10	579
a	9	11	733
a	83	12	677
a	88	65	332
a	34	5	417
a	76	85	873
a	49	61	45
a	52	30	742
a	55	99	978
a	38	25	127
a	77	50	911
a	59	100	32
a	32	66	989
a	13	96	533
a	71	99	525
a	78	51	363
a	48	66	115
a	11	86	589
a	29	32	58
a	68	13	890
a	36	86	441
a	1	92	173
a	58	39	881
a	41	37	250
a	26	76	555
a	86	34	194
a	20	95	245
a	77	90	41
a	59	12	692
a	81	31	318
a	62	11	494
a	49	54	58
a	77	43	460
a	25	61	466
a	8	67	360
a	14	89	612
a	70	74	612
a	71	88	76
a	57	71	547
a	7	10	981
a	22	24	586
a	98	73	369
a	27	79	434
a	66	62	912
a	88	79	273
a	51	69	696
a	69	19	833
a	17	53	322
a	77	83	580
a	6	81	99
a	45	42	191
a	66	81	468
a	40	97	387
a	96	14	928
a	82	49	274
a	32	80	985
a	89	97	376
a	53	11	40
a	1	61	610
a	57	72	191
a	26	47	845
a	7	3	417
a	46	42	827
a	29	50	320
a	73	72	750
a	54	58	987
a	22	19	95
a	97	82	842
a	79	38	992
a	44	4	750
a	27	68	711
a	66	57	983
a	88	86	363
a	52	68	11
a	59	26	594
a	67	74	175
a	74	56	502
a	55	78	934
a	95	55	531
a	25	15	750
a	82	40	609
a	70	68	979
a	53	20	805
a	71	78	146
a	75	11	160
a	80	94	715
a	29	11	447
a	22	42	105
a	26	89	143
a	27	93	941
a	83	40	638
a	9	39	877
a	88	93	14
a	69	5	587
a	52	67	101
a	51	83	754
a	94	23	717
a	6	67	401
a	62	60	862
a	67	51	678
a	31	89	448
a	70	44	162
a	35	26	614
a	55	71	118
a	96	28	740
a	25	16	113
a	50	56	869
a	57	90	793
a	78	15	493
a	26	49	865
a	29	4	272
a	68	97	286
a	51	43	718
a	72	100	258
a	19	18	910
a	62	84	388
a	30	61	258
a	69	14	297
a	34	32	574
a	17	24	559
a	91	49	660
a	94	30	763
a	62	39	440
a	45	21	214
a	49	82	962
a	30	76	62
a	13	44	906
a	35	3	713
a	74	42	419
a	4	100	594
a	60	9	750
a	63	12	969
a	18	72	424
a	39	23	48
a	21	77	654
a	80	76	177
a	44	98	686
a	73	99	851
a	22	36	416
a	79	61	102
a	66	2	689
a	30	36	447
a	87	77	578
a	56	20	494
a	62	46	981
a	84	31	38
a	67	33	124
a	32	13	945
a	35	8	257
a	18	48	811
a	40	93	184
a	3	83	258
a	4	99	128
a	95	34	894
a	64	67	539
a	82	21	286
a	11	19	460
a	50	42	211
a	72	3	284
a	22	76	50
a	80	67	656
a	78	25	772
a	44	89	599
a	26	3	610
a	5	29	148
a	98	100	37
a	83	63	501
a	66	29	432
a	30	47	529
a	88	50	613
a	52	88	346
a	23	20	831
a	6	52	728
a	67	38	929
a	49	76	59
a	87	59	850
a	3	88	68
a	89	70	557
a	72	10	772
a	14	7	492
a	36	16	617
a	21	95	702
a	97	6	506
a	43	78	226
a	44	80	450
a	100	53	973
a	46	73	572
a	47	69	719
a	48	19	262
a	68	94	84
a	54	25	346
a	19	41	798
a	22	54	295
a	5	6	847
a	27	57	878
a	10	83	492
a	47	42	446
a	30	22	751
a	86	83	512
a	34	77	973
a	17	3	859
a	56	34	608
a	42	29	338
a	25	67	896
a	23	45	239
a	50	77	911
a	18	34	274
a	57	5	825
a	40	75	708
a	72	49	83
a	80	49	109
a	44	79	138
a	100	60	100
a	83	92	226
a	51	7	181
a	73	22	425
a	93	75	759
a	27	62	576
a	10	90	195
a	47	51	792
a	87	88	850
a	15	90	218
a	24	82	194
a	64	57	595
a	84	52	645
a	74	78	865
a	75	84	446
a	38	88	557
a	96	63	806
a	57	14	667
a	3	70	971
a	99	90	954
a	100	84	772
a	65	94	761
a	28	70	16
a	7	61	872
a	89	80	909
a	90	78	680
a	14	17	463
a	100	59	188
a	46	91	327
a	88	7	534
a	96	71	722
a	23	35	440
a	25	77	772
a	64	48	628
a	6	25	494
a	28	46	189
a	67	29	768
a	31	35	517
a	35	36	952
a	63	41	280
a	11	63	352
a	14	24	90
a	72	63	569
a	36	13	703
a	93	44	625
a	15	59	434
a	76	59	318
a	94	85	852
a	30	11	872
a	34	86	754
a	52	60	94
a	3	39	614
a	64	55	599
a	13	66	167
a	57	24	684
a	38	74	535
a	21	2	765
a	4	78	640
a	43	29	853
a	65	40	826
a	63	86	254
a	11	52	467
a	16	57	558
a	72	38	945
a	93	37	576
a	44	52	512
a	48	63	855
a	37	19	58
a	76	50	989
a	96	85	250
a	64	14	15
a	67	11	913
a	31	17	757
a	43	18	185
a	100	65	7
a	28	83	102
a	11	45	633
a	85	46	604
a	33	24	608
a	16	48	780
a	72	45	820
a	90	91	228
a	39	38	202
a	97	59	766
a	78	71	285
a	69	53	726
a	51	99	498
a	15	9	369
a	73	50	98
a	16	79	196
a	19	74	523
a	76	41	729
a	27	26	563
a	49	9	712
a	55	23	414
a	81	67	15
a	53	45	415
a	4	60	757
a	43	11	337
a	68	17	798
a	71	4	18
a	36	58	294
a	41	49	188
a	61	46	185
a	44	42	642
a	79	68	177
a	16	70	902
a	20	67	764
a	94	78	547
a	76	32	271
a	24	6	524
a	81	43	687
a	66	74	895
a	13	28	884
a	34	99	761
a	20	50	88
a	96	99	282
a	3	26	626
a	6	5	563
a	82	74	406
a	45	86	150
a	31	7	603
a	39	71	503
a	33	42	853
a	54	95	936
a	1	65	742
a	97	53	202
a	34	11	507
a	56	100	895
a	37	14	133
a	94	49	859
a	41	75	592
a	98	44	572
a	77	56	9
a	25	50	557
a	8	86	908
a	64	19	617
a	28	9	519
a	21	38	585
a	63	74	886
a	68	7	207
a	33	35	45
a	72	66	891
a	1	90	765
a	97	78	520
a	9	10	654
a	66	45	220
a	86	40	228
a	73	37	406
a	24	20	562
a	6	100	579
a	81	37	314
a	31	100	252
a	87	11	992
a	99	28	213
a	8	93	476
a	82	60	208
a	89	22	264
a	70	80	377
a	1	34	828
a	78	48	991
a	8	44	992
a	29	63	471
a	11	73	128
a	16	28	135
a	73	93	76
a	58	36	805
a	97	71	124
a	98	62	805
a	62	8	621
a	66	87	253
a	13	7	305
a	70	56	949
a	91	69	727
a	38	17	836
a	77	42	682
a	23	82	399
a	25	60	891
a	82	55	934
a	45	65	147
a	8	68	12
a	33	76	270
a	71	91	478
a	21	40	78
a	80	97	392
a	26	37	656
a	65	6	999
a	12	80	771
a	90	6	960
a	1	84	752
a	93	27	590
a	61	50	522
a	9	52	781
a	51	68	767
a	77	82	167
a	98	57	968
a	81	23	695
a	87	25	275
a	38	8	107
a	96	15	893
a	63	16	222
a	89	96	425
a	1	60	434
a	57	79	555
a	78	2	579
a	65	31	980
a	46	43	94
a	11	71	355
a	93	20	217
a	5	56	44
a	79	33	169
a	61	75	934
a	83	34	508
a	34	47	575
a	52	69	229
a	37	34	883
a	42	63	60
a	98	48	956
a	6	73	484
a	84	3	517
a	31	83	921
a	91	83	340
a	92	67	384
a	74	57	870
a	38	3	418
a	50	62	859
a	33	94	145
a	78	5	224
a	26	55	42
a	100	18	976
a	37	90	968
a	62	82	258
a	86	52	941
a	91	59	324
a	37	43	854
a	42	38	970
a	6	64	878
a	45	27	804
a	13	50	242
a	18	63	465
a	92	90	444
a	55	70	984
a	3	100	260
a	96	29	315
a	99	56	689
a	63	6	300
a	28	100	919
a	72	22	389
a	58	73	92
a	78	12	296
a	26	62	737
a	46	53	575
a	29	3	545
a	22	34	673
a	98	83	179
a	61	93	67
a	97	99	818
a	79	55	415
a	83	48	234
a	47	30	915
a	34	33	124
a	17	31	266
a	91	48	542
a	6	59	711
a	67	59	265
a	87	36	985
a	70	36	199
a	35	2	205
a	18	54	265
a	92	81	181
a	40	87	482
a	95	36	548
a	99	33	986
a	64	77	190
a	63	15	121
a	50	48	385
a	14	58	394
a	18	73	910
a	78	23	226
a	83	72	646
a	46	60	635
a	37	76	447
a	5	19	590
a	79	60	666
a	61	86	535
a	62	92	334
a	30	37	817
a	88	44	533
a	17	16	287
a	56	21	385
a	23	30	802
a	49	74	254
a	31	78	286
a	87	61	14
a	74	82	591
a	55	84	532
a	38	52	486
a	95	45	26
a	64	68	805
a	65	74	804
a	29	100	900
a	33	97	804
a	71	52	719
a	97	12	406
a	43	72	348
a	48	29	853
a	11	99	977
a	54	7	568
a	19	35	563
a	76	16	847
a	5	28	133
a	83	62	755
a	66	26	144
a	47	44	786
a	30	44	962
a	52	89	137
a	34	51	932
a	91	14	304
a	42	19	560
a	24	69	13
a	6	53	923
a	45	6	747
a	10	56	700
a	84	39	742
a	49	67	897
a	31	55	360
a	87	58	449
a	70	22	509
a	35	48	406
a	38	47	863
a	50	34	671
a	58	98	672
a	80	59	666
a	43	65	293
a	7	95	891
a	83	86	459
a	15	47	563
a	19	40	724
a	76	15	906
a	47	53	38
a	52	32	895
a	56	35	955
a	96	74	100
a	59	62	653
a	64	35	831
a	84	46	375
a	31	60	999
a	87	51	699
a	35	57	319
a	74	68	773
a	92	62	408
a	3	64	645
a	64	82	476
a	28	72	463
a	72	50	609
a	36	24	211
a	75	47	545
a	39	61	430
a	7	84	122
a	46	81	789
a	47	77	188
a	68	70	103
a	73	21	789
a	5	14	432
a	10	91	247
a	47	50	65
a	34	69	842
a	91	28	557
a	3	56	568
a	25	75	826
a	18	26	38
a	99	93	776
a	100	85	725
a	63	35	494
a	89	87	987
a	75	36	818
a	48	2	551
a	68	77	372
a	17	99	214
a	73	30	402
a	19	54	536
a	76	61	928
a	86	98	538
a	59	76	676
a	25	76	731
a	64	49	975
a	67	28	61
a	31	34	929
a	13	72	199
a	38	80	666
a	96	55	691
a	99	66	707
a	29	72	558
a	85	27	935
a	14	25	812
a	90	86	470
a	89	88	760
a	36	14	180
a	1	100	190
a	26	100	569
a	100	35	137
a	48	57	716
a	12	23	479
a	88	96	926
a	94	90	115
a	98	9	453
a	96	95	147
a	60	77	245
a	38	75	207
a	39	91	147
a	95	14	311
a	7	50	624
a	68	44	908
a	16	58	331
a	53	75	132
a	54	75	506
a	61	27	935
a	7	67	813
a	69	75	942
a	56	80	814
a	93	85	489
a	24	57	969
a	81	56	411
a	27	4	262
a	55	25	629
a	3	47	166
a	23	48	292
a	81	73	863
a	82	89	939
a	6	8	887
a	67	10	489
a	49	96	238
a	57	32	130
a	65	32	23
a	48	88	782
a	85	45	945
a	53	84	697
a	39	33	653
a	97	58	639
a	78	68	457
a	80	30	480
a	51	98	419
a	73	49	515
a	56	87	671
a	19	77	501
a	27	29	843
a	67	98	75
a	52	3	987
a	55	22	489
a	59	83	469
a	23	73	644
a	28	52	24
a	85	69	205
a	32	63	571
a	31	25	661
a	89	2	248
a	57	41	732
a	43	10	927
a	65	57	602
a	63	71	439
a	72	85	586
a	36	59	649
a	1	79	895
a	54	69	46
a	56	94	616
a	20	76	827
a	76	33	450
a	24	7	411
a	62	20	826
a	66	75	51
a	34	96	312
a	20	51	68
a	96	100	993
a	25	40	398
a	8	80	697
a	64	29	880
